,GDEKT,GDENAME,Latitude,Longitude,co2_m2
388987,AG,Windisch,47.4762229635395,8.21533835434553,32.41276881499605
388988,AG,Windisch,47.4760116642494,8.21558005033486,20.690228126797223
388989,AG,Windisch,47.4739692632658,8.21387131912175,23.67317129560425
388990,AG,Windisch,47.476527184194,8.21668286808804,32.41276881499605
388991,AG,Windisch,47.4749185739083,8.21491496345043,21.734505242286463
388992,AG,Windisch,47.4742097104601,8.21398420004624,26.467603019876773
388993,AG,Windisch,47.474921777899,8.21370105931279,21.911088530219825
388994,AG,Windisch,47.4755647985153,8.21768230916515,32.41276881499605
388995,AG,Windisch,47.475984120625,8.21752014901718,27.928966448947413
388996,AG,Windisch,47.4750314187321,8.21841879044004,29.33859713755873
388997,AG,Windisch,47.4753503415899,8.21752370179245,31.915110509409125
388998,AG,Windisch,47.4759120769732,8.21721502733862,16.70896248945162
388999,AG,Windisch,47.4756487148394,8.21716908008954,31.915110509409125
389000,AG,Windisch,47.474579744242,8.21639601282956,28.79198590641361
389001,AG,Windisch,47.47458,8.216396,28.79198590641361
389002,AG,Windisch,47.4745884006772,8.2173588357734,28.57694733105132
389003,AG,Windisch,47.4741649856839,8.217169370136,28.57694733105132
389004,AG,Windisch,47.4738116223915,8.21658461222841,22.81190154640312
389005,AG,Windisch,47.4751024464291,8.21816920499698,28.79198590641361
389006,AG,Windisch,47.4745367300673,8.21809628607587,28.57694733105132
389007,AG,Windisch,47.473970550146,8.21771938534036,28.57694733105132
389008,AG,Windisch,47.4744170806831,8.21773366954622,25.75214740040053
389095,AG,Windisch,47.4738408422536,8.21722059738253,28.57694733105132
389096,AG,Windisch,47.473509919025,8.21737047587889,32.41276881499605
389097,AG,Windisch,47.4745237626208,8.21964807253224,28.79198590641361
389098,AG,Windisch,47.4740129025376,8.21992330029342,29.796079386773265
389099,AG,Windisch,47.4731628955415,8.22007765242598,31.915110509409125
389100,AG,Windisch,47.4733258781472,8.22037153537604,28.79198590641361
389101,AG,Windisch,47.4738635101304,8.22026370039334,32.41276881499605
389102,AG,Windisch,47.4741446494101,8.21960252513056,28.79198590641361
389103,AG,Windisch,47.4736399938989,8.21945669002091,30.657479174215197
389104,AG,Windisch,47.4745845356526,8.21883066959598,31.915110509409125
389105,AG,Windisch,47.473574973117,8.21861475889885,28.79198590641361
389106,AG,Windisch,47.4735763075807,8.21780081068571,32.41276881499605
389107,AG,Windisch,47.4734719975819,8.21907097472984,28.79198590641361
389108,AG,Windisch,47.4733527209948,8.21842516989499,31.915110509409125
389109,AG,Windisch,47.4743718567442,8.21944926649245,28.79198590641361
389110,AG,Windisch,47.4744396963538,8.21914859079518,28.79198590641361
389111,AG,Windisch,47.4737860677553,8.2190398286816,28.79198590641361
389112,AG,Windisch,47.4735915897346,8.21849668401825,28.79198590641361
389113,AG,Windisch,47.473029039404,8.21946462701545,31.915110509409125
389114,AG,Windisch,47.4727954887812,8.21962219284288,28.79198590641361
389115,AG,Windisch,47.4723618536289,8.21971760304925,32.41276881499605
389116,AG,Windisch,47.4716165808232,8.21988479317106,26.26992455250224
389117,AG,Windisch,47.4711195200127,8.22026615595584,28.57694733105132
389118,AG,Windisch,47.4709549195437,8.22114124675459,28.57694733105132
389119,AG,Windisch,47.4730017253176,8.21824316832569,31.915110509409125
389120,AG,Windisch,47.472830412211,8.21818653481736,31.915110509409125
389121,AG,Windisch,47.4724552372852,8.218154428708,31.915110509409125
389122,AG,Windisch,47.472042276393,8.21848430237364,31.915110509409125
389123,AG,Windisch,47.4718890224369,8.21806062645574,31.915110509409125
389124,AG,Windisch,47.4728212668573,8.21776269473377,31.915110509409125
389125,AG,Windisch,47.4733268055119,8.21766670186215,32.41276881499605
389184,AG,Windisch,47.4726237191123,8.2177952618045,31.915110509409125
389185,AG,Windisch,47.4724326601562,8.21776444777378,31.915110509409125
389186,AG,Windisch,47.4728484144727,8.21723424193882,35.58315819305118
389187,AG,Windisch,47.4721027124327,8.21759149049516,31.915110509409125
389188,AG,Windisch,47.4722446349219,8.2173000940368,29.33859713755873
389189,AG,Windisch,47.4738576256895,8.21274203493875,26.467603019876773
389190,AG,Windisch,47.4734159554105,8.21366960479575,20.741030332317678
389191,AG,Windisch,47.4731476103197,8.21415533636405,25.007734282698745
389192,AG,Windisch,47.4728603566866,8.21397524752435,25.007734282698745
389193,AG,Windisch,47.4724208951564,8.21479186874686,25.007734282698745
389194,AG,Windisch,47.4728878541715,8.21212481791795,19.689251190780176
389195,AG,Windisch,47.4725701784872,8.21192719956542,29.33859713755873
389196,AG,Windisch,47.4709562197285,8.21091002641259,26.467603019876773
389197,AG,Windisch,47.4731973048227,8.21284099758707,26.26992455250224
389198,AG,Windisch,47.4727713467763,8.21257474106584,26.26992455250224
389199,AG,Windisch,47.4717493510051,8.21254056519267,26.467603019876773
389200,AG,Windisch,47.4718137669269,8.2123188416352,26.467603019876773
389201,AG,Windisch,47.4715161931206,8.21115282908303,22.98355874802847
389202,AG,Windisch,47.4713,8.211355,22.98355874802847
389203,AG,Windisch,47.4722446716132,8.21068857639344,28.57694733105132
389204,AG,Windisch,47.472297768461,8.21083919424869,31.915110509409125
389205,AG,Windisch,47.4723417828829,8.21126447665119,32.41276881499605
389206,AG,Windisch,47.4716633160216,8.20946998169608,28.57694733105132
389207,AG,Windisch,47.4712868139898,8.2093977645856,34.87588226653942
389208,AG,Windisch,47.4730101417525,8.20967759641389,27.928966448947413
389209,AG,Windisch,47.4723462406012,8.20930698271501,27.928966448947413
389210,AG,Windisch,47.4733188299096,8.2102472977651,25.195914898734912
389211,AG,Windisch,47.4726019547502,8.21005874718525,25.195914898734912
389212,AG,Windisch,47.4730709918187,8.21065701194835,25.195914898734912
389213,AG,Windisch,47.4729226097852,8.21078397463079,25.195914898734912
389301,AG,Windisch,47.4744276249277,8.21057509996766,31.915110509409125
389302,AG,Windisch,47.4748959317989,8.20884042616892,32.41276881499605
389303,AG,Windisch,47.4749701681617,8.2090464236945,29.796079386773265
389304,AG,Windisch,47.4748577748091,8.20937605327913,32.41276881499605
389305,AG,Windisch,47.4748847550234,8.20992214877259,29.796079386773265
389306,AG,Windisch,47.4761289554814,8.20846186814197,31.915110509409125
389307,AG,Windisch,47.4762707931131,8.20943311991082,31.915110509409125
389308,AG,Windisch,47.4759630405815,8.20989775128785,31.915110509409125
389309,AG,Windisch,47.4757767083651,8.20892022160391,31.915110509409125
389310,AG,Windisch,47.4758393531481,8.20928668474971,31.915110509409125
389311,AG,Windisch,47.4744586754883,8.20885700868668,32.41276881499605
389312,AG,Windisch,47.4742257670969,8.20921899756433,23.835318660420462
389313,AG,Windisch,47.4743999678943,8.20967739506133,23.835318660420462
389314,AG,Windisch,47.4743626029753,8.21029602059318,32.41276881499605
389315,AG,Windisch,47.4743442603534,8.21020335654926,32.41276881499605
389316,AG,Windisch,47.4741232661316,8.20949337991768,23.835318660420462
389317,AG,Windisch,47.47412600191,8.21069179058394,25.195914898734912
389318,AG,Windisch,47.4735735734697,8.2090974048784,25.75214740040053
389319,AG,Windisch,47.4735475014234,8.20901859970106,25.75214740040053
389320,AG,Windisch,47.4735782641919,8.20951557302598,28.79198590641361
389321,AG,Windisch,47.4730515347843,8.20899652314758,32.41276881499605
389322,AG,Windisch,47.4762761774731,8.20721474123354,21.911088530219825
389323,AG,Windisch,47.4760176155645,8.20693286230628,31.915110509409125
389324,AG,Windisch,47.4757368787431,8.20643988958298,29.33859713755873
389325,AG,Windisch,47.4756433969815,8.20673324015511,31.915110509409125
389326,AG,Windisch,47.4756214630537,8.20775158186205,29.33859713755873
389327,AG,Windisch,47.4745073426613,8.207387577736,31.915110509409125
389328,AG,Windisch,47.4742310406711,8.20747877036409,32.41276881499605
389329,AG,Windisch,47.4748499786105,8.20834689599228,26.467603019876773
389330,AG,Windisch,47.4742343663434,8.20831297283162,32.41276881499605
389331,AG,Windisch,47.4731740564412,8.2078751641424,26.467603019876773
389394,AG,Windisch,47.4729159899853,8.20858535420485,21.911088530219825
389395,AG,Windisch,47.4726323841909,8.20859393328442,23.835318660420462
389396,AG,Windisch,47.4730485373732,8.20818541297935,21.911088530219825
389397,AG,Windisch,47.4727948884387,8.20780608825078,23.835318660420462
389398,AG,Windisch,47.4784740935616,8.21001427739515,23.835318660420462
389399,AG,Windisch,47.4783111244964,8.21054461359088,20.858327122840283
389400,AG,Windisch,47.4784911833299,8.21041237866644,29.796079386773265
389401,AG,Windisch,47.4784457186625,8.21094758998227,23.835318660420462
389402,AG,Windisch,47.4790996807399,8.21085488335857,19.02683783224979
389403,AG,Windisch,47.4783558109719,8.21162281235035,23.835318660420462
389404,AG,Windisch,47.4785442669554,8.21156945645072,29.796079386773265
389405,AG,Windisch,47.4787352205304,8.21145453704741,32.41276881499605
389406,AG,Windisch,47.4789797137674,8.21204339748891,32.41276881499605
389407,AG,Windisch,47.4785880342531,8.21219697678156,29.796079386773265
389408,AG,Windisch,47.4784291135493,8.21309555448148,23.835318660420462
389409,AG,Windisch,47.4777751719292,8.21339056646455,32.41276881499605
389410,AG,Windisch,47.4773747423582,8.21393727328219,29.796079386773265
389411,AG,Windisch,47.4771454117066,8.21372239370812,23.835318660420462
389412,AG,Windisch,47.4785548694021,8.21395221128073,32.41276881499605
389413,AG,Windisch,47.4783568918882,8.21409082012199,32.41276881499605
389414,AG,Windisch,47.47799,8.214283,29.796079386773265
389415,AG,Windisch,47.4777055123837,8.21419632587648,28.79198590641361
389416,AG,Windisch,47.4786279455269,8.2136719331578,33.0653356797282
389417,AG,Windisch,47.4782158199286,8.21292483475085,32.41276881499605
389418,AG,Windisch,47.477246962657,8.21320163897789,31.915110509409125
389419,AG,Windisch,47.4783198167231,8.21255972615509,27.71398742802516
389420,AG,Windisch,47.4782052307704,8.21209360774494,26.467603019876773
389421,AG,Windisch,47.4771935773565,8.2125108040641,31.915110509409125
389422,AG,Windisch,47.476854181202,8.21283122087126,31.915110509409125
389423,AG,Windisch,47.4774839647107,8.21172675082499,29.796079386773265
389514,AG,Windisch,47.4772604383163,8.21196074031119,29.796079386773265
389515,AG,Windisch,47.4770959245218,8.21195763327098,32.41276881499605
389516,AG,Windisch,47.4775940237524,8.21106183540598,23.835318660420462
389517,AG,Windisch,47.4778358926132,8.21008233299268,23.835318660420462
389518,AG,Windisch,47.4770820836888,8.21084023979156,31.915110509409125
389519,AG,Windisch,47.4769110636794,8.2109643755961,31.915110509409125
389520,AG,Windisch,47.4824074447444,8.23318723905298,21.911088530219825
389521,AG,Windisch,47.482388077569,8.23026053758621,19.431570583997768
389522,AG,Windisch,47.4824753430348,8.2122782599075,26.97008621499852
389523,AG,Windisch,47.4689104500519,8.22923716014822,15.783712295336366
389524,AG,Windisch,47.4683970279587,8.21289884594611,20.40965912876556
389525,AG,Windisch,47.4685914877916,8.21150435262556,21.879268396556743
389526,AG,Windisch,47.4848513807148,8.22648649285259,22.98355874802847
389527,AG,Windisch,47.4824975450715,8.21995197703228,21.879268396556743
389528,AG,Windisch,47.4738166989941,8.20489919646799,31.915110509409125
389529,AG,Windisch,47.4740233088302,8.20509630537444,31.915110509409125
389530,AG,Windisch,47.4742689133596,8.20530498835297,29.33859713755873
389531,AG,Windisch,47.47739,8.226723,21.911088530219825
389532,AG,Windisch,47.4659167373985,8.22570799309336,23.835318660420462
389533,AG,Windisch,47.4726611451728,8.22459195074206,17.524564516752697
389534,AG,Windisch,47.4737424977586,8.22531532617717,23.38174180469223
389535,AG,Windisch,47.4760264638417,8.21187404898562,19.50212737190957
389536,AG,Windisch,47.4689196458505,8.22953949394337,19.50212737190957
389537,AG,Windisch,47.4824712523123,8.23325128178515,19.689251190780176
389583,AG,Windisch,47.4823120802342,8.22750801912785,20.858327122840283
389584,AG,Windisch,47.4831825687172,8.22948035984324,21.911088530219825
389585,AG,Windisch,47.4832390915888,8.22939313816981,23.835318660420462
389586,AG,Windisch,47.4831368024793,8.22891560509994,29.796079386773265
389587,AG,Windisch,47.482871261533,8.22677241372141,23.835318660420462
389588,AG,Windisch,47.4825479723877,8.22609738557381,20.858327122840283
389589,AG,Windisch,47.4811778401902,8.22393032840888,21.54965343224768
389590,AG,Windisch,47.4815297246338,8.22473012121214,29.796079386773265
389591,AG,Windisch,47.4820091322487,8.22620768225051,31.915110509409125
389592,AG,Windisch,47.4821055200734,8.22749536399453,23.835318660420462
389593,AG,Windisch,47.4818151077052,8.22744931761422,29.796079386773265
389594,AG,Windisch,47.4816862108914,8.22714794990853,21.911088530219825
389595,AG,Windisch,47.4826814533786,8.22672870983535,32.41276881499605
389596,AG,Windisch,47.484122024653,8.23485098962449,20.858327122840283
389597,AG,Windisch,47.4847705594784,8.23559065890353,20.858327122840283
389598,AG,Windisch,47.4836679553429,8.22956407985049,22.362281624841675
389599,AG,Windisch,47.4828384589586,8.22876656384986,26.26992455250224
389600,AG,Windisch,47.482785935428,8.22866714814912,26.26992455250224
389601,AG,Windisch,47.4827444670598,8.22858866147499,26.26992455250224
389602,AG,Windisch,47.4827306412304,8.22856250365527,26.26992455250224
389603,AG,Windisch,47.482750590608,8.22930182452622,21.911088530219825
389663,AG,Windisch,47.4822974480998,8.22840233558544,26.26992455250224
389664,AG,Windisch,47.4823701697061,8.22840865584284,28.57694733105132
389665,AG,Windisch,47.482110575583,8.22864695757737,28.791122379683117
389666,AG,Windisch,47.4842011024809,8.22637038420974,23.835318660420462
389667,AG,Windisch,47.4838191694384,8.2286153908089,25.007734282698745
389668,AG,Windisch,47.4833659885824,8.2268491748191,28.57694733105132
389669,AG,Windisch,47.4835762497394,8.22695500012201,28.79198590641361
389670,AG,Windisch,47.4842019311204,8.22285739091652,31.915110509409125
389671,AG,Windisch,47.4843575646873,8.22266824570705,31.915110509409125
389672,AG,Windisch,47.4844710295325,8.22246089728353,31.915110509409125
389673,AG,Windisch,47.4845826133098,8.22223240988285,31.915110509409125
389674,AG,Windisch,47.4830297788348,8.22599899351914,28.79198590641361
389675,AG,Windisch,47.4832243407254,8.22547309099935,29.796079386773265
389676,AG,Windisch,47.482901738228,8.2257087273932,18.176342305942768
389677,AG,Windisch,47.4835437306812,8.22463494030652,32.41276881499605
389678,AG,Windisch,47.4845914717314,8.22309071587065,31.915110509409125
389679,AG,Windisch,47.4837202477159,8.22597708790612,28.57694733105132
389680,AG,Windisch,47.484532978682,8.22512113376252,23.835318660420462
389681,AG,Windisch,47.4844942898964,8.2238547095635,31.915110509409125
389682,AG,Windisch,47.483513335606,8.22402032505101,31.915110509409125
389683,AG,Windisch,47.4847845196305,8.22397823830527,31.915110509409125
389684,AG,Windisch,47.4805440084909,8.22126496848589,18.743242334795383
389685,AG,Windisch,47.4804283744033,8.22003876185811,18.743242334795383
389686,AG,Windisch,47.4807944952299,8.22000087226521,18.743242334795383
389687,AG,Windisch,47.4791142424468,8.21882844959602,20.69777328526305
389688,AG,Windisch,47.47994,8.22047,21.911088530219825
389689,AG,Windisch,47.4805139358552,8.22226032710665,25.87389347393997
389690,AG,Windisch,47.4792763151053,8.22012442766476,29.796079386773265
389691,AG,Windisch,47.4790686177165,8.2202135052887,29.796079386773265
389692,AG,Windisch,47.479418463768,8.22078095332433,16.70896248945162
389693,AG,Windisch,47.4797171761307,8.22294704395698,29.796079386773265
389811,AG,Windisch,47.4793802265532,8.22313043405436,21.911088530219825
389812,AG,Windisch,47.4790517026867,8.22285208645696,29.33859713755873
389813,AG,Windisch,47.4788362432638,8.21970895061239,19.02683783224979
389814,AG,Windisch,47.4787122880244,8.21983876801731,20.69777328526305
389815,AG,Windisch,47.4786684129044,8.22159782609922,29.796079386773265
389816,AG,Windisch,47.4785315585562,8.21842517028407,25.87389347393997
389817,AG,Windisch,47.478279269993,8.21993213972922,32.41276881499605
389818,AG,Windisch,47.4782006676834,8.21968554555207,28.57694733105132
389819,AG,Windisch,47.47819437906,8.21941906449178,23.835318660420462
389820,AG,Windisch,47.4786575663351,8.21686833940441,29.33859713755873
389821,AG,Windisch,47.4787040879382,8.21894601983103,28.36446806238157
389822,AG,Windisch,47.4775279166805,8.21744050993419,29.33859713755873
389823,AG,Windisch,47.4777436181258,8.21732585645861,29.796079386773265
389824,AG,Windisch,47.477295923586,8.21739911865852,27.928966448947413
389825,AG,Windisch,47.47655670652,8.21841513770632,28.79198590641361
389826,AG,Windisch,47.4767406736419,8.21845586888959,32.41276881499605
389827,AG,Windisch,47.477532638512,8.21782688360922,28.79198590641361
389828,AG,Windisch,47.4777712632852,8.21892155567783,23.835318660420462
389829,AG,Windisch,47.4764624875762,8.21750019264146,31.915110509409125
389830,AG,Windisch,47.4763019857873,8.21761599557604,31.915110509409125
389831,AG,Windisch,47.4772482407717,8.2192254575539,21.911088530219825
389832,AG,Windisch,47.4768733602665,8.2195739541962,23.835318660420462
389833,AG,Windisch,47.4776298178965,8.21877998035411,32.41276881499605
389834,AG,Windisch,47.4775693622469,8.21852828379032,29.796079386773265
389835,AG,Windisch,47.4764622799455,8.21934187215175,31.915110509409125
389836,AG,Windisch,47.4762780771438,8.21912268623053,31.915110509409125
389837,AG,Windisch,47.4760178773266,8.21836989726238,29.33859713755873
389838,AG,Windisch,47.4777635138163,8.21958269213706,26.26992455250224
389839,AG,Windisch,47.4772510146896,8.22090138678376,29.33859713755873
389840,AG,Windisch,47.4774379213859,8.22098082992279,23.835318660420462
389841,AG,Windisch,47.4779607841083,8.22110064927093,31.915110509409125
389988,AG,Windisch,47.4774387206653,8.22051099629882,28.57694733105132
389989,AG,Windisch,47.4783339812609,8.22107251794444,27.928966448947413
389990,AG,Windisch,47.4751015037613,8.22052180338105,31.915110509409125
389991,AG,Windisch,47.4750164970238,8.22077088844695,29.33859713755873
389992,AG,Windisch,47.4747453704884,8.22072811350947,31.915110509409125
389993,AG,Windisch,47.4762946935409,8.22074154308458,28.57694733105132
389994,AG,Windisch,47.4747689931358,8.2212334113013,25.75214740040053
389995,AG,Windisch,47.4758480689619,8.22052286205965,28.57694733105132
389996,AG,Windisch,47.4764098307927,8.21966233986854,21.418359734617923
389997,AG,Windisch,47.4758088876091,8.21913144626802,29.796079386773265
389998,AG,Windisch,47.4762255182831,8.21948218160036,31.915110509409125
389999,AG,Windisch,47.476295027166,8.22077337446809,23.835318660420462
390000,AG,Windisch,47.4757864844409,8.22110861224042,18.176342305942768
390001,AG,Windisch,47.4764033294632,8.22126841696821,32.41276881499605
390002,AG,Windisch,47.4764334471666,8.22109210902798,31.915110509409125
390003,AG,Windisch,47.4772548211716,8.22115799614049,28.79198590641361
390004,AG,Windisch,47.4756880167248,8.22154187819119,25.75214740040053
390005,AG,Windisch,47.4755381437597,8.22167739158364,25.75214740040053
390006,AG,Windisch,47.4751521811232,8.22186004068865,23.835318660420462
390007,AG,Windisch,47.4771038031235,8.22342794790558,23.67317129560425
390008,AG,Windisch,47.4767301377337,8.22343082193526,21.418359734617923
390009,AG,Windisch,47.4784497107622,8.22207962695678,23.67317129560425
390010,AG,Windisch,47.4784991392161,8.22206172763019,26.26992455250224
390011,AG,Windisch,47.4780693018238,8.2225287000908,26.72929138300562
390012,AG,Windisch,47.4786721328712,8.22285560731549,23.835318660420462
390013,AG,Windisch,47.4786795550741,8.22265745226106,23.835318660420462
390014,AG,Windisch,47.4784054120295,8.22334157731697,29.796079386773265
390015,AG,Windisch,47.4756868374676,8.22222273287091,26.467603019876773
390016,AG,Windisch,47.4758628050334,8.22214419948442,26.467603019876773
390017,AG,Windisch,47.4759230299489,8.22253244058444,26.467603019876773
390018,AG,Windisch,47.4759845937944,8.22294058878028,26.467603019876773
390107,AG,Windisch,47.476996912139,8.21619893302266,32.41276881499605
390108,AG,Windisch,47.476946166875,8.21610098634387,29.796079386773265
390109,AG,Windisch,47.4763364305663,8.21505367816673,32.41276881499605
390110,AG,Windisch,47.4759855720531,8.21465593804769,32.41276881499605
390111,AG,Windisch,47.4756239618068,8.21476181087477,26.467603019876773
390112,AG,Windisch,47.4750898645363,8.21499528181516,31.915110509409125
390113,AG,Windisch,47.4753029241736,8.21523532614618,26.467603019876773
390114,AG,Windisch,47.475754827585,8.21510027512621,28.57694733105132
390115,AG,Windisch,47.4748746928038,8.2138030671984,25.75214740040053
390116,AG,Windisch,47.4757596275825,8.21742946420527,18.176342305942768
390117,AG,Windisch,47.4755609288521,8.21800869816223,29.33859713755873
390118,AG,Windisch,47.475505758458,8.21734015454698,31.915110509409125
390119,AG,Windisch,47.4753094997747,8.21713562167552,21.734505242286463
390120,AG,Windisch,47.4751719198578,8.21773484997547,31.915110509409125
390121,AG,Windisch,47.4747893876014,8.21709167728559,26.26992455250224
390122,AG,Windisch,47.4739125326907,8.21686402242284,28.57694733105132
390123,AG,Windisch,47.4747911025146,8.21828709138652,25.007734282698745
390124,AG,Windisch,47.4740941445143,8.21789948977556,28.57694733105132
390125,AG,Windisch,47.472752804426,8.2167926882474,31.915110509409125
390126,AG,Windisch,47.4747393308703,8.21919075404981,28.79198590641361
390127,AG,Windisch,47.4740820863313,8.22068148662798,29.796079386773265
390128,AG,Windisch,47.4742974982728,8.21987081896585,23.835318660420462
390129,AG,Windisch,47.4739104177582,8.21977836416316,32.41276881499605
390130,AG,Windisch,47.4730790093672,8.22040334205067,29.33859713755873
390131,AG,Windisch,47.4734794958366,8.22038189726636,28.57694733105132
390132,AG,Windisch,47.4736966209759,8.21985159797976,32.41276881499605
390133,AG,Windisch,47.4738119245948,8.2206529879642,29.796079386773265
390134,AG,Windisch,47.4739060172209,8.21951337828938,28.79198590641361
390135,AG,Windisch,47.4748757403497,8.2187370075848,28.57694733105132
390136,AG,Windisch,47.4744243924487,8.21846586575872,28.79198590641361
390137,AG,Windisch,47.4741833348762,8.21830001037365,28.57694733105132
390256,AG,Windisch,47.473861362874,8.21801531565737,29.33859713755873
390257,AG,Windisch,47.4737149441246,8.2175647305289,32.41276881499605
390258,AG,Windisch,47.4726283262007,8.21994630020223,32.41276881499605
390259,AG,Windisch,47.4725601996707,8.21965345626559,31.915110509409125
390260,AG,Windisch,47.4718982099621,8.22016926626868,28.57694733105132
390261,AG,Windisch,47.4713180202989,8.22083044618856,28.57694733105132
390262,AG,Windisch,47.4710582984033,8.22126012439842,28.57694733105132
390263,AG,Windisch,47.471037853858,8.22062394076233,28.57694733105132
390264,AG,Windisch,47.4727984132667,8.21924458819815,28.57694733105132
390265,AG,Windisch,47.472566403913,8.21897616453543,28.79198590641361
390266,AG,Windisch,47.4714983432358,8.21905354794034,28.79198590641361
390267,AG,Windisch,47.4724579718977,8.21854967750512,31.915110509409125
390268,AG,Windisch,47.4726430923009,8.21817215709611,31.915110509409125
390269,AG,Windisch,47.4722293890551,8.21817421608993,31.915110509409125
390270,AG,Windisch,47.4718391597756,8.21839685179507,29.33859713755873
390271,AG,Windisch,47.4728671786816,8.2152065228404,23.5035296976152
390272,AG,Windisch,47.4730090925873,8.2140686162434,25.007734282698745
390273,AG,Windisch,47.4724687157999,8.21357045990018,23.68039132960165
390274,AG,Windisch,47.4723864002121,8.21385642122652,23.68039132960165
390275,AG,Windisch,47.4721342331734,8.21461221203923,25.007734282698745
390276,AG,Windisch,47.4719851437048,8.2145179759201,25.007734282698745
390277,AG,Windisch,47.4716783119366,8.21378430395962,19.603707614304664
390278,AG,Windisch,47.4715265900127,8.21368818876073,19.603707614304664
390279,AG,Windisch,47.4716842279982,8.21276574020304,26.467603019876773
390280,AG,Windisch,47.4721541756998,8.20962011967281,29.796079386773265
390281,AG,Windisch,47.4721504605622,8.21110305697203,31.915110509409125
390282,AG,Windisch,47.4713388030906,8.21019421033446,29.796079386773265
390283,AG,Windisch,47.4715611532865,8.20969211625669,29.796079386773265
390284,AG,Windisch,47.4714276975927,8.20961462354123,31.915110509409125
390285,AG,Windisch,47.4711117264801,8.20946834708507,31.915110509409125
390440,AG,Windisch,47.4724915445974,8.20918412487617,27.928966448947413
390441,AG,Windisch,47.4731466257558,8.20995397591053,25.195914898734912
390442,AG,Windisch,47.4724329873035,8.20969262224083,25.195914898734912
390443,AG,Windisch,47.4728983744841,8.21138181311518,21.88430998977031
390444,AG,Windisch,47.47341979824,8.21121338623944,21.291983209154413
390445,AG,Windisch,47.4750772736789,8.21053584921177,31.915110509409125
390446,AG,Windisch,47.4752400453458,8.21044546551394,31.915110509409125
390447,AG,Windisch,47.4748413398992,8.20927773839992,29.796079386773265
390448,AG,Windisch,47.4750312398479,8.20948563717241,32.41276881499605
390449,AG,Windisch,47.4751390265768,8.20974664653267,32.41276881499605
390450,AG,Windisch,47.4761683905678,8.20875480592272,31.915110509409125
390451,AG,Windisch,47.476040275336,8.20921697358318,31.915110509409125
390452,AG,Windisch,47.4760780862791,8.20949823996017,31.915110509409125
390453,AG,Windisch,47.4753494902675,8.20916653572024,31.915110509409125
390454,AG,Windisch,47.4755993630362,8.20875162613271,29.33859713755873
390455,AG,Windisch,47.4745731645245,8.20910989924816,29.796079386773265
390456,AG,Windisch,47.4742070690022,8.20975105247306,23.835318660420462
390457,AG,Windisch,47.4739148547427,8.20879226726619,23.835318660420462
390458,AG,Windisch,47.4738265989064,8.20914143607294,25.75214740040053
390459,AG,Windisch,47.4735665265983,8.20893313783611,25.75214740040053
390460,AG,Windisch,47.4737602194533,8.20998575231586,32.41276881499605
390461,AG,Windisch,47.4737131514371,8.20966983258847,31.915110509409125
390462,AG,Windisch,47.4735301942567,8.20986997710448,32.41276881499605
390463,AG,Windisch,47.4733199757754,8.20963248430964,37.61453191418256
390464,AG,Windisch,47.4735393818093,8.21056167258133,25.195914898734912
390465,AG,Windisch,47.473834582961,8.21070125348661,25.195914898734912
390466,AG,Windisch,47.4738755097944,8.21049452709096,25.195914898734912
390467,AG,Windisch,47.4767740644796,8.20742439426023,31.915110509409125
390468,AG,Windisch,47.4758854588741,8.20675558539829,31.915110509409125
390469,AG,Windisch,47.4745549017329,8.20829781544147,26.467603019876773
390561,AG,Windisch,47.4744053028233,8.20788835712629,31.915110509409125
390562,AG,Windisch,47.4746952994187,8.20793587601922,23.835318660420462
390563,AG,Windisch,47.4740176453141,8.20773788950036,32.41276881499605
390564,AG,Windisch,47.4734900740176,8.20822176490409,23.835318660420462
390565,AG,Windisch,47.4736456290865,8.20809504338648,23.835318660420462
390566,AG,Windisch,47.4734500891062,8.20771220335087,23.835318660420462
390567,AG,Windisch,47.4738204406545,8.20860427598706,23.785088783829774
390568,AG,Windisch,47.4725316436643,8.20840504619503,21.911088530219825
390569,AG,Windisch,47.4731996759618,8.2084943825065,23.835318660420462
390570,AG,Windisch,47.472904071643,8.20786022486422,23.835318660420462
390571,AG,Windisch,47.4781153690827,8.21004818872657,27.71398742802516
390572,AG,Windisch,47.4783322766074,8.21013207627086,23.835318660420462
390573,AG,Windisch,47.4786683723201,8.21027751414323,29.796079386773265
390574,AG,Windisch,47.4792914295864,8.21175426957669,29.796079386773265
390575,AG,Windisch,47.4783205265304,8.21313419989885,29.796079386773265
390576,AG,Windisch,47.4781268522256,8.21323069798975,21.911088530219825
390577,AG,Windisch,47.4778144778919,8.2136660029284,32.41276881499605
390578,AG,Windisch,47.4781618777762,8.21417774302713,32.41276881499605
390579,AG,Windisch,47.4777338462256,8.214561247151423,18.176342305942768
390580,AG,Windisch,47.4780818668626,8.21384954553657,29.796079386773265
390581,AG,Windisch,47.478800099693,8.21432447896163,29.796079386773265
390582,AG,Windisch,47.4784236592705,8.21278273023907,29.796079386773265
390583,AG,Windisch,47.4775479304908,8.21501630953428,29.796079386773265
390584,AG,Windisch,47.4771854585454,8.21406167766786,31.915110509409125
390585,AG,Windisch,47.4780097582157,8.21276612207208,16.70896248945162
390586,AG,Windisch,47.4778498148566,8.21282336393683,31.915110509409125
390587,AG,Windisch,47.4777966521908,8.21315505962144,20.858327122840283
390588,AG,Windisch,47.4775967599964,8.21325061709902,32.41276881499605
